target,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0,0.226277823,0.433517984,0.197409752,0.810857496,0.621617081,0.793874064,0.68444195,0.286735678,0.771350597,0.180491311,0.237951694,0.768997344,0.964151691,0.58431626,0.961595239,0.975524632,0.902831615,0.298879432,0.11824098,0.947496836,0.47233342
0,0.407047809,0.517388723,0.771408577,0.861384143,0.209581284,0.849894325,0.625359308,0.584614486,0.619644399,0.766293149,0.743746067,0.823288724,0.859459267,0.862880951,0.798632151,0.783780027,0.138073577,0.644718604,0.505275982,0.073831445,0.806379748
0,0.447949545,0.800419823,0.665908096,0.470202566,0.542367918,0.182143953,0.776445931,0.416878729,0.816960367,0.596102219,0.571887762,0.402574967,0.442253258,0.466594486,0.151718021,0.111873325,0.072887239,0.681470089,0.715403326,0.10382248,0.972500946
1,0.569365079,0.454574228,0.688637486,0.01453835,0.961945432,0.01243794,0.74717606,0.245449754,0.77585089,0.797805101,0.278789609,0.69839149,0.913353401,0.157382751,0.976357894,0.767154979,0.88671423,0.599759958,0.092372964,0.419717458,0.03198193
0,0.150289248,0.838632442,0.64095515,0.613448782,0.408104938,0.603745606,0.381025783,0.42661912,0.599683865,0.732463671,0.535441792,0.611704081,0.686931732,0.470515516,0.757511293,0.824864914,0.755724968,0.600855498,0.387355306,0.794035468,0.649780982
0,0.206956266,0.630978715,0.665908096,0.838193759,0.169647521,0.786257521,0.836607856,0.106214091,0.851767837,0.10702799,0.26854721,0.798098315,0.128087859,0.890166194,0.114924425,0.001880419,0.09072664,0.792257692,0.155875482,0.06077305,0.227305075
0,0.140335591,0.428745077,0.33975014,0.349652957,0.014181871,0.28306949,0.163630849,0.235964515,0.340786751,0.839633706,0.8315083,0.276510411,0.463165268,0.171313318,0.468108776,0.330828951,0.060468299,0.394563904,0.566876929,0.055894482,0.991852232
1,0.32916266,0.215908947,0.230287245,0.514101945,0.955750724,0.709300638,0.812128108,0.076202416,0.595688675,0.630843122,0.89097611,0.879364482,0.227245857,0.825486788,0.201611836,0.088552871,0.645583829,0.35252236,0.021698335,0.695814276,0.638718721
0,0.504456573,0.008850632,0.526158219,0.351106768,0.840015675,0.082046851,0.26009752,0.607307009,0.327772131,0.638085055,0.89097611,0.01783863,0.772930809,0.293101231,0.796809734,0.672674808,0.656634655,0.490495979,0.904972519,0.673727535,0.792502829
1,0.171630934,0.060483972,0.027965091,0.999216072,0.882734365,0.987924337,0.420963656,0.206444006,0.743080944,0.072946371,0.362288444,0.402625702,0.173545318,0.980355435,0.177422901,0.366910793,0.991465903,0.011718919,0.158973318,0.969491977,0.231320231
0,0.592183621,0.239101093,0.055243352,0.210070832,0.659677996,0.470310622,0.085245606,0.557302622,0.156915708,0.44131723,0.66823307,0.091917017,0.356290671,0.196093551,0.566009719,0.644565251,0.729489747,0.074413171,0.242654155,0.693237828,0.81377238
0,0.679254733,0.835055095,0.595789207,0.501519285,0.504422447,0.180081724,0.576583744,0.377655332,0.412543951,0.302232825,0.111630512,0.626715841,0.34960423,0.60588544,0.193695163,0.319763386,0.506332872,0.806700366,0.225925591,0.359189356,0.225609111
0,0.578228891,0.226036854,0.036087357,0.786229374,0.684502648,0.70362916,0.162853301,0.549282092,0.14377602,0.671738362,0.825325827,0.020853975,0.665491427,0.808060513,0.819604893,0.721615461,0.742592321,0.030523968,0.535500435,0.579698588,0.668760548
0,0.025308955,0.027770926,0.032868623,0.73229766,0.10060273,0.038906392,0.888695325,0.019516193,0.951087347,0.269108943,0.128588999,0.982331832,0.14459927,0.598899679,0.035580507,0.034902142,0.067811594,0.033585272,0.00313084,0.011895902,0.14300867
1,0.623274558,0.407138916,0.507393043,0.087687854,0.629701353,0.140863694,0.04878097,0.853296442,0.290135789,0.747242388,0.698824946,0.071219273,0.903614116,0.034123217,0.899238915,0.944328309,0.629575048,0.261778944,0.964324603,0.7516311,0.639198972
0,0.165371283,0.743883952,0.658886,0.000926228,0.646498149,0.050672929,0.572736667,0.785922151,0.751543139,0.587704182,0.501417769,0.677983862,0.276850187,0.018797795,0.08601509,0.076378565,0.058690982,0.704188916,0.697515843,0.084427324,0.319409415
0,0.152485683,0.29897495,0.286374679,0.752373222,0.189088765,0.662720826,0.1693467,0.394488519,0.213193234,0.136538055,0.296646669,0.243879783,0.552641057,0.733236887,0.406261946,0.256358123,0.056438076,0.157814146,0.45706122,0.047892426,0.427224895
0,0.187006902,0.86286421,0.220554667,0.150918764,0.069046073,0.893822169,0.693521103,0.240177355,0.659715636,0.415741855,0.558905187,0.912562737,0.071276532,0.326436643,0.482330201,0.401732703,0.569547638,0.354876488,0.910016708,0.654246347,0.982622973
1,0.942703138,0.711707689,0.86120839,0.698626862,0.354786723,0.738746039,0.272035396,0.761661616,0.220965305,0.692093997,0.615077369,0.360870031,0.790954487,0.866627284,0.686016686,0.696237758,0.303320869,0.82572286,0.781412993,0.227713702,0.729164467
1,0.892409043,0.113912467,0.067172507,0.01453835,0.891383021,0.191799044,0.085243685,0.99831555,0.035365693,0.09666059,0.143675462,0.007396905,0.933816559,0.05018056,0.97627958,0.976522636,0.890769513,0.158798623,0.766029928,0.851529241,0.239977261
1,0.226015704,0.711298561,0.739530351,0.686665817,0.341891536,0.596432878,0.25274511,0.11993303,0.247565234,0.808093984,0.797518154,0.311764292,0.905600629,0.584450659,0.701375763,0.694645946,0.533555862,0.648039758,0.016912991,0.32775334,0.592908146
1,0.863518836,0.419419137,0.216711104,0.344760481,0.745237391,0.535099152,0.146853931,0.717094289,0.282371362,0.033561578,0.000751414,0.318992214,0.880099816,0.294204041,0.953924292,0.928669371,0.673169638,0.146897476,0.72630887,0.769606702,0.037924199
1,0.156986551,0.436322217,0.751185707,0.744231549,0.380085494,0.699349585,0.654332989,0.14102522,0.580233952,0.581569862,0.536776238,0.495637192,0.732043915,0.784314477,0.711151449,0.919807273,0.370287659,0.792257692,0.393827936,0.649640825,0.371259872
1,0.732310646,0.374700129,0.392000268,0.235354774,0.873587054,0.02949251,0.468117732,0.678980784,0.650325737,0.584001103,0.75652511,0.09218302,0.986502531,0.172691958,0.731502202,0.721615461,0.912223599,0.289665172,0.331594042,0.782693195,0.946858162
0,0.57186139,0.904791582,0.920943056,0.763019791,0.106618365,0.966515933,0.711090191,0.658597007,0.796831322,0.981334971,0.998385854,0.957400441,0.136461278,0.777470355,0.421525019,0.60043318,0.427336034,0.940884102,0.286573302,0.240706703,0.906184087
0,0.584341285,0.727851204,0.857094614,0.749599593,0.815052307,0.821308144,0.693521103,0.313961026,0.731079657,0.903450196,0.476110268,0.676249495,0.541643437,0.879118481,0.517292304,0.648147946,0.644848629,0.729912048,0.058679286,0.5801635,0.466614092
1,0.633653118,0.436021689,0.661869233,0.888770475,0.62418027,0.717368468,0.160371331,0.548235876,0.173365008,0.852486618,0.133298174,0.341876905,0.53096318,0.707749354,0.529538931,0.275779241,0.510789578,0.527690476,0.343707069,0.364179248,0.184547828
1,0.146300061,0.518175341,0.775039811,0.671751673,0.265980737,0.733057867,0.426759297,0.535903935,0.642156915,0.854295264,0.950532696,0.3873382,0.471360288,0.638373573,0.71830298,0.60966018,0.419494058,0.78141252,0.686113421,0.320804649,0.803886816
0,0.206441018,0.840661914,0.897883533,0.835921386,0.181236952,0.6940293,0.715908429,0.229206433,0.774528456,0.21198496,0.396636684,0.585859156,0.8486958,0.879475189,0.833794738,0.759973605,0.104872823,0.947429926,0.51903978,0.312352523,0.171679031
0,0.66319412,0.888387804,0.56370448,0.905897579,0.638393394,0.872457821,0.816183235,0.711018931,0.542828079,0.638085055,0.503070751,0.977192997,0.104111908,0.949616591,0.112912661,0.423743682,0.657912076,0.947429926,0.337054562,0.551617631,0.895472622
1,0.780022141,0.480531419,0.371875039,0.111921174,0.445322723,0.384259005,0.453608678,0.86887143,0.297201609,0.067462463,0.000375768,0.304006669,0.499980951,0.341115645,0.79189774,0.877777509,0.35165785,0.720241068,0.86244276,0.800367744,0.128945937
1,0.220566676,0.534236542,0.54937945,0.970431022,0.116179404,0.876501213,0.568492388,0.195875449,0.52626485,0.377796936,0.774406648,0.501913452,0.34223756,0.994056558,0.242944346,0.475707053,0.061496441,0.652173869,0.238704362,0.06582071,0.727177676
0,0.780031265,0.056447881,0.067172507,0.299580255,0.232606189,0.037294627,0.324844121,0.695892294,0.057481856,0.155645441,0.145410999,0.345770106,0.718956712,0.338711798,0.910216367,0.875640226,0.850389661,0.084544646,0.653825824,0.614585901,0.309388899
1,0.88811573,0.241649323,0.468181361,0.719433588,0.02606295,0.676038407,0.056854279,0.923434042,0.19505392,0.472496026,0.335117104,0.336098451,0.22465468,0.684221513,0.138589267,0.229623248,0.118570983,0.432063241,0.785438194,0.313685587,0.530933149
1,0.658294249,0.849019289,0.820663207,0.735603831,0.015369009,0.950938866,0.629374361,0.332718669,0.309969011,0.726257944,0.887887608,0.391178494,0.132291978,0.945452146,0.017770994,0.27235431,0.040349133,0.933284112,0.218178911,0.184530373,0.718779541
1,0.366547499,0.504032261,0.375859177,0.294612929,0.489798609,0.290013374,0.335019115,0.645480971,0.512781501,0.579359151,0.716606837,0.429202063,0.7871464,0.213742674,0.774228857,0.673533825,0.455421831,0.318460333,0.728369508,0.290407858,0.666299962
1,0.650975646,0.588654182,0.701357799,0.694109878,0.276897681,0.478119785,0.629374361,0.826951039,0.444838823,0.900447941,0.991307757,0.584668199,0.165783813,0.778401325,0.099477743,0.184349839,0.081129885,0.945367471,0.579832211,0.135739791,0.765950024
1,0.983594428,0.457350807,0.07743214,0.443790076,0.5903618,0.516909042,0.028989311,0.813479252,0.00430717,0.177360815,0.095797626,0.00948005,0.913634777,0.270591253,0.960467617,0.983782244,0.50364209,0.051906697,0.469070511,0.521587546,0.489047686
0,0.687547099,0.815381204,0.034804418,0.912873821,0.541489144,0.768315831,0.069365743,0.784593163,0.027219506,0.036316175,0.046427189,0.70701613,0.46345298,0.945452146,0.270402098,0.330828951,0.028594102,0.100682526,0.44347473,0.035772793,0.129543187
1,0.4830316,0.564463371,0.412156725,0.295644894,0.955750724,0.597839486,0.28743788,0.524637252,0.2807516,0.117521229,0.136931994,0.495637235,0.999928249,0.333769839,0.905289822,0.880671794,0.669306242,0.323723503,0.515915245,0.661329257,0.111775389
1,0.354704892,0.580754612,0.901462728,0.819571688,0.92326205,0.535043188,0.714590954,0.278934389,0.594202939,0.587697456,0.390467664,0.680164086,0.037204638,0.845788992,0.050393772,0.039988455,0.880624479,0.939111654,0.335934711,0.855671865,0.710583621
1,0.280578847,0.361283361,0.485237093,0.477421679,0.335649052,0.333091556,0.739091969,0.313961026,0.750971607,0.532561956,0.644445672,0.303800689,0.666225675,0.538167944,0.607386808,0.850663454,0.451399003,0.637054683,0.638427151,0.547610661,0.702588637
0,0.876539596,0.366908867,0.032868623,0.117078574,0.579327905,0.276163156,0.04878097,0.908986523,0.06363356,0.671658644,0.515426467,0.327655155,0.349286774,0.142619922,0.413405463,0.31177594,0.588581592,0.081557393,0.690418086,0.543944481,0.650693059
1,0.270747735,0.830565721,0.769957878,0.022860849,0.069454624,0.295944222,0.911654117,0.342534454,0.913686595,0.927747359,0.99081178,0.715941655,0.120306525,0.09867977,0.003439612,0.016898507,0.090708544,0.911041295,0.15897177,0.240706703,0.887158135
0,0.928943511,0.347513834,0.170224115,0.117010103,0.314583222,0.309494021,0.156960985,0.948244429,0.085659419,0.370458342,0.302826116,0.031496188,0.693770675,0.062449313,0.30135404,0.219719324,0.564995873,0.051906697,0.886926,0.347715288,0.912334007
1,0.796596382,0.270163895,0.705243217,0.208765556,0.815052307,0.173718678,0.342115099,0.700234705,0.327772131,0.733094561,0.773279465,0.279461197,0.868999457,0.12937344,0.819594356,0.928145849,0.745025137,0.657225019,0.720629436,0.600426243,0.483349281
0,0.53242443,0.137082559,0.162518392,0.119065597,0.170765918,0.168315965,0.122299072,0.71129681,0.232179155,0.08815023,0.174957957,0.159442243,0.686926483,0.095757247,0.544514207,0.697641513,0.058690982,0.094925388,0.528028942,0.139773287,0.331334202
0,0.346847741,0.306485109,0.287084251,0.773815755,0.518316965,0.309498628,0.324266134,0.421654506,0.457077367,0.824664164,0.764866507,0.220222891,0.26442641,0.397354617,0.210875473,0.625796133,0.202685976,0.4361875,0.218178911,0.268296985,0.806379748
0,0.743559132,0.935472279,0.630741092,0.221449568,0.429548498,0.56761566,0.631456822,0.631865431,0.503366753,0.565387959,0.636366375,0.95295622,0.61978087,0.333274318,0.766474427,0.728012789,0.489725046,0.727227192,0.222029724,0.654246347,0.715063283
0,0.937306429,0.008850632,0.164058365,0.612160234,0.875833497,0.393805324,0.125900893,0.922714927,0.155049792,0.4366506,0.28062599,0.057940519,0.926468283,0.505822408,0.768302659,0.764599788,0.802137669,0.049444775,0.673831703,0.771987304,0.334780098
0,0.327460461,0.842698693,0.514564302,0.403505516,0.799816052,0.545128204,0.698404896,0.543273934,0.83553059,0.547434788,0.773981632,0.885966435,0.570779092,0.259113715,0.614075947,0.628778964,0.598575988,0.465553647,0.464900495,0.829295482,0.832566574
0,0.440211106,0.895065497,0.414174282,0.669626368,0.136471423,0.937869002,0.726891952,0.046948197,0.832719986,0.715826616,0.133298174,0.925219029,0.099759889,0.729757932,0.389124293,0.371884293,0.057865427,0.158082308,0.09360145,0.06582071,0.978290247
1,0.366547499,0.056447881,0.046455081,0.08469827,0.932669035,0.156550236,0.23587079,0.27849803,0.1431192,0.441299038,0.370690223,0.075893544,0.913634777,0.189175446,0.850862292,0.93166146,0.427336034,0.207309797,0.963444206,0.519836141,0.495258459
1,0.344741473,0.138250559,0.56370448,0.552065401,0.820865278,0.415715998,0.327395487,0.666689678,0.489040914,0.517365783,0.27082011,0.138551807,0.613587747,0.278678254,0.691754891,0.611727558,0.92142777,0.332418287,0.627628136,0.82564117,0.242233576
0,0.94617198,0.024357024,0.14348104,0.044584857,0.495392182,0.128775181,0.142586,0.898407665,0.042577136,0.49134637,0.483108651,0.031468915,0.893552236,0.094172423,0.981036791,0.993797486,0.798003562,0.196914046,0.955962068,0.732236417,0.114869026
0,0.523136577,0.290479477,0.210157029,0.188634805,0.169728443,0.020534552,0.102018062,0.853296442,0.27890925,0.698178192,0.612395516,0.148066666,0.442253258,0.180578803,0.500016606,0.506209751,0.184997535,0.150130538,0.537592449,0.103999625,0.456363752
0,0.14088246,0.814934519,0.936302729,0.907154284,0.209732101,0.752890484,0.844616989,0.10758002,0.832719986,0.630843122,0.595009157,0.999152053,0.936691493,0.870629836,0.804256,0.704550343,0.257952129,0.898027238,0.169879995,0.227713702,0.591266927
1,0.483188871,0.436322217,0.584278381,0.351072469,0.189114729,0.227652805,0.412470979,0.618779736,0.576348263,0.648811154,0.934963922,0.30773051,0.305135787,0.329355083,0.476176523,0.512008664,0.234583111,0.751983854,0.845215865,0.555879632,0.982663038
1,0.594459182,0.972185702,0.510759598,0.326373228,0.863180241,0.093820538,0.597246233,0.805683936,0.504497792,0.49540786,0.515426467,0.012523378,0.957984387,0.349046198,0.720450636,0.834247071,0.50860289,0.489986941,0.966534157,0.553622862,0.080360861
1,0.530059193,0.887258131,0.261835428,0.04288784,0.919618223,0.063338539,0.31191298,0.676889285,0.294532497,0.978827967,0.992256284,0.396472241,0.413187084,0.002123365,0.384518571,0.23248564,0.753324376,0.539901713,0.408886595,0.589655721,0.883654159
1,0.939765607,0.270163895,0.158984122,0.411709251,0.740523986,0.01243794,0.276197576,0.913192345,0.290288688,0.537729009,0.473683191,0.357009798,0.276870836,0.534478692,0.623992924,0.635769185,0.596529636,0.17508234,0.280509918,0.748627966,0.670791273
1,0.880765358,0.393552366,0.326926769,0.087720096,0.746290077,0.182865561,0.293665296,0.886630871,0.195389302,0.277104899,0.354268239,0.455784946,0.934738459,0.255300354,0.810866687,0.826856178,0.629575048,0.420164759,0.736839832,0.572175966,0.231320231
1,0.652450719,0.145537829,0.124311039,0.402524499,0.692712189,0.435650938,0.229485885,0.796146803,0.382942287,0.663681248,0.237951694,0.091517099,0.607427441,0.45483702,0.542506365,0.368058934,0.760421144,0.260729029,0.682483772,0.697563667,0.111886295
0,0.964191753,0.518216022,0.01046234,0.969794067,0.701222738,0.878296024,0.153125696,0.877396953,0.015497204,0.403164849,0.249823917,0.102473803,0.54282898,0.756845876,0.760850471,0.724056528,0.921330174,0.085888327,0.865620185,0.931679844,0.647298878
1,0.706300181,0.09797277,0.135627629,0.74461326,0.380085494,0.982042587,0.641589776,0.727600458,0.566754396,0.092336885,0.004127325,0.966691582,0.19033024,0.808404089,0.064505256,0.13606663,0.334680779,0.085030919,0.069599145,0.389689097,0.152631486
1,0.662500486,0.036287224,0.015465934,0.292616419,0.069046073,0.101215933,0.341251627,0.776175628,0.034820706,0.362256093,0.543441297,0.125126662,0.055763973,0.041346934,0.29060753,0.231821056,0.536166098,0.233738774,0.900522544,0.354551862,0.905556381
0,0.30801731,0.072610806,0.317444392,0.367838097,0.344113875,0.268953365,0.292341701,0.30347171,0.25146261,0.44706537,0.698824946,0.028381375,0.039338578,0.300277994,0.084884207,0.091869733,0.537239978,0.574210138,0.904220451,0.530667893,0.518582598
0,0.858921337,0.475790225,0.804718213,0.902217095,0.151639065,0.715915813,0.174583282,0.853296442,0.348669061,0.899700388,0.919447913,0.172590169,0.302843687,0.85012604,0.399544103,0.494004847,0.153155533,0.720844274,0.537595785,0.301894708,0.54705851
1,0.428958326,0.186620692,0.263393081,0.213876666,0.563149889,0.078903265,0.088430723,0.683239031,0.2807516,0.331628998,0.606296275,0.136826076,0.830541403,0.059768799,0.686016686,0.702941676,0.702584713,0.340299844,0.711499927,0.589655721,0.790661405
1,0.447948356,0.943587278,0.764118172,0.752373222,0.891383021,0.060519578,0.617583039,0.725674876,0.806556028,0.302232809,0.082748343,0.988526766,0.880099816,0.428375632,0.883105852,0.95553884,0.901280685,0.52951913,0.987607205,0.968482481,0.479040297
0,0.097538501,0.096794158,0.081768754,0.94042355,0.073000828,0.7844923,0.635489628,0.127491431,0.852259732,0.178509137,0.157664012,0.821338522,0.609319837,0.845788992,0.695846473,0.919769536,0.013617875,0.028496366,0.00103948,0.027818024,0.231320231
